# Wavelength [nm]	Power [dBm]
1517.6960000000	-45.0811128000
1517.6980000000	-45.0730261000
1517.7000000000	-45.0700065000
1517.7020000000	-45.0714360000
1517.7040000000	-45.0720527000
1517.7060000000	-45.0684028000
1517.7080000000	-45.0612795000
1517.7100000000	-45.0544542000
1517.7120000000	-45.0507534000
1517.7140000000	-45.0504961000
1517.7160000000	-45.0508130000
1517.7180000000	-45.0484217000
1517.7200000000	-45.0431563000
1517.7220000000	-45.0372100000
1517.7240000000	-45.0339126000
1517.7260000000	-45.0338531000
1517.7280000000	-45.0336683000
1517.7300000000	-45.0316603000
1517.7320000000	-45.0285939000
1517.7340000000	-45.0268677000
1517.7360000000	-45.0275002000
1517.7380000000	-45.0289384000
1517.7400000000	-45.0281030000
1517.7420000000	-45.0250251000
1517.7440000000	-45.0237750000
1517.7460000000	-45.0262227000
1517.7480000000	-45.0294474000
1517.7500000000	-45.0298785000
1517.7520000000	-45.0275092000
1517.7540000000	-45.0234671000
1517.7560000000	-45.0195316000
1517.7580000000	-45.0166196000
1517.7600000000	-45.0145949000
1517.7620000000	-45.0126202000
1517.7640000000	-45.0104155000
1517.7660000000	-45.0096593000
1517.7680000000	-45.0119899000
1517.7700000000	-45.0158178000
1517.7720000000	-45.0177031000
1517.7740000000	-45.0167721000
1517.7760000000	-45.0140996000
1517.7780000000	-45.0119328000
1517.7800000000	-45.0135628000
1517.7820000000	-45.0175792000
1517.7840000000	-45.0184301000
1517.7860000000	-45.0159842000
1517.7880000000	-45.0152938000
1517.7900000000	-45.0183990000
1517.7920000000	-45.0234500000
1517.7940000000	-45.0276792000
1517.7960000000	-45.0296627000
1517.7980000000	-45.0316281000
1517.8000000000	-45.0355992000
1517.8020000000	-45.0411590000
1517.8040000000	-45.0471618000
1517.8060000000	-45.0508429000
1517.8080000000	-45.0524396000
1517.8100000000	-45.0541137000
1517.8120000000	-45.0564536000
1517.8140000000	-45.0585542000
1517.8160000000	-45.0579870000
1517.8180000000	-45.0553883000
1517.8200000000	-45.0536028000
1517.8220000000	-45.0535568000
1517.8240000000	-45.0541724000
1517.8260000000	-45.0531339000
1517.8280000000	-45.0489214000
1517.8300000000	-45.0443701000
1517.8320000000	-45.0434621000
1517.8340000000	-45.0457402000
1517.8360000000	-45.0475846000
1517.8380000000	-45.0452692000
1517.8400000000	-45.0386101000
1517.8420000000	-45.0344569000
1517.8440000000	-45.0370966000
1517.8460000000	-45.0405846000
1517.8480000000	-45.0400087000
1517.8500000000	-45.0393593000
1517.8520000000	-45.0406461000
1517.8540000000	-45.0405679000
1517.8560000000	-45.0382432000
1517.8580000000	-45.0348719000
1517.8600000000	-45.0326342000
1517.8620000000	-45.0328819000
1517.8640000000	-45.0353590000
1517.8660000000	-45.0389585000
1517.8680000000	-45.0412493000
1517.8700000000	-45.0404222000
1517.8720000000	-45.0381040000
1517.8740000000	-45.0379826000
1517.8760000000	-45.0407404000
1517.8780000000	-45.0423818000
1517.8800000000	-45.0407712000
1517.8820000000	-45.0400041000
1517.8840000000	-45.0442611000
1517.8860000000	-45.0534561000
1517.8880000000	-45.0641201000
1517.8900000000	-45.0714396000
1517.8920000000	-45.0725490000
1517.8940000000	-45.0705823000
1517.8960000000	-45.0731521000
1517.8980000000	-45.0812549000
1517.9000000000	-45.0880791000
1517.9020000000	-45.0905215000
1517.9040000000	-45.0909521000
1517.9060000000	-45.0920629000
1517.9080000000	-45.0950167000
1517.9100000000	-45.0994062000
1517.9120000000	-45.1024345000
1517.9140000000	-45.0995963000
1517.9160000000	-45.0919287000
1517.9180000000	-45.0868393000
1517.9200000000	-45.0890296000
1517.9220000000	-45.0947828000
1517.9240000000	-45.0973302000
1517.9260000000	-45.0961991000
1517.9280000000	-45.0956490000
1517.9300000000	-45.0976158000
1517.9320000000	-45.1029287000
1517.9340000000	-45.1062493000
1517.9360000000	-45.1021649000
1517.9380000000	-45.0951224000
1517.9400000000	-45.0911353000
1517.9420000000	-45.0898737000
1517.9440000000	-45.0864213000
1517.9460000000	-45.0790227000
1517.9480000000	-45.0692718000
1517.9500000000	-45.0603315000
1517.9520000000	-45.0542053000
1517.9540000000	-45.0499073000
1517.9560000000	-45.0459038000
1517.9580000000	-45.0409391000
1517.9600000000	-45.0353907000
1517.9620000000	-45.0316970000
1517.9640000000	-45.0306111000
1517.9660000000	-45.0292925000
1517.9680000000	-45.0233229000
1517.9700000000	-45.0141563000
1517.9720000000	-45.0067590000
1517.9740000000	-45.0024662000
1517.9760000000	-45.0024017000
1517.9780000000	-45.0055792000
1517.9800000000	-45.0067040000
1517.9820000000	-45.0036621000
1517.9840000000	-45.0012796000
1517.9860000000	-45.0023107000
1517.9880000000	-45.0026181000
1517.9900000000	-45.0005439000
1517.9920000000	-44.9989308000
1517.9940000000	-44.9989602000
1517.9960000000	-44.9986241000
1517.9980000000	-44.9958195000
1518.0000000000	-44.9923523000
1518.0020000000	-44.9906210000
1518.0040000000	-44.9905013000
1518.0060000000	-44.9919633000
1518.0080000000	-44.9939251000
1518.0100000000	-44.9941721000
1518.0120000000	-44.9915838000
1518.0140000000	-44.9899874000
1518.0160000000	-44.9943542000
1518.0180000000	-45.0025332000
1518.0200000000	-45.0090685000
1518.0220000000	-45.0103133000
1518.0240000000	-45.0081894000
1518.0260000000	-45.0096378000
1518.0280000000	-45.0161226000
1518.0300000000	-45.0229974000
1518.0320000000	-45.0260729000
1518.0340000000	-45.0258498000
1518.0360000000	-45.0268777000
1518.0380000000	-45.0313538000
1518.0400000000	-45.0362395000
1518.0420000000	-45.0375607000
1518.0440000000	-45.0347299000
1518.0460000000	-45.0305698000
1518.0480000000	-45.0285169000
1518.0500000000	-45.0281257000
1518.0520000000	-45.0274634000
1518.0540000000	-45.0276610000
1518.0560000000	-45.0294781000
1518.0580000000	-45.0311359000
1518.0600000000	-45.0310624000
1518.0620000000	-45.0307817000
1518.0640000000	-45.0321097000
1518.0660000000	-45.0318943000
1518.0680000000	-45.0285652000
1518.0700000000	-45.0258427000
1518.0720000000	-45.0253939000
1518.0740000000	-45.0255447000
1518.0760000000	-45.0246804000
1518.0780000000	-45.0220341000
1518.0800000000	-45.0204867000
1518.0820000000	-45.0215752000
1518.0840000000	-45.0212528000
1518.0860000000	-45.0160941000
1518.0880000000	-45.0073085000
1518.0900000000	-45.0017604000
1518.0920000000	-45.0040212000
1518.0940000000	-45.0105658000
1518.0960000000	-45.0148801000
1518.0980000000	-45.0135944000
1518.1000000000	-45.0092332000
1518.1020000000	-45.0054001000
1518.1040000000	-45.0032241000
1518.1060000000	-45.0043983000
1518.1080000000	-45.0098136000
1518.1100000000	-45.0146159000
1518.1120000000	-45.0152943000
1518.1140000000	-45.0157215000
1518.1160000000	-45.0196053000
1518.1180000000	-45.0249256000
1518.1200000000	-45.0277747000
1518.1220000000	-45.0285039000
1518.1240000000	-45.0301774000
1518.1260000000	-45.0338954000
1518.1280000000	-45.0379801000
1518.1300000000	-45.0416594000
1518.1320000000	-45.0428914000
1518.1340000000	-45.0431957000
1518.1360000000	-45.0472759000
1518.1380000000	-45.0516851000
1518.1400000000	-45.0531021000
1518.1420000000	-45.0540439000
1518.1440000000	-45.0557329000
1518.1460000000	-45.0577318000
1518.1480000000	-45.0612993000
1518.1500000000	-45.0669083000
1518.1520000000	-45.0731683000
1518.1540000000	-45.0778831000
1518.1560000000	-45.0799651000
1518.1580000000	-45.0814529000
1518.1600000000	-45.0831948000
1518.1620000000	-45.0843562000
1518.1640000000	-45.0857456000
1518.1660000000	-45.0873669000
1518.1680000000	-45.0903812000
1518.1700000000	-45.0944167000
1518.1720000000	-45.0965097000
1518.1740000000	-45.0974017000
1518.1760000000	-45.0976766000
1518.1780000000	-45.0967375000
1518.1800000000	-45.0954089000
1518.1820000000	-45.0961705000
1518.1840000000	-45.0972224000
1518.1860000000	-45.0952705000
1518.1880000000	-45.0934615000
1518.1900000000	-45.0939822000
1518.1920000000	-45.0953558000
1518.1940000000	-45.0964949000
1518.1960000000	-45.0977052000
1518.1980000000	-45.0986445000
1518.2000000000	-45.0975269000
1518.2020000000	-45.0941982000
1518.2040000000	-45.0918088000
1518.2060000000	-45.0931281000
1518.2080000000	-45.0964392000
1518.2100000000	-45.0980563000
1518.2120000000	-45.0984595000
1518.2140000000	-45.0993310000
1518.2160000000	-45.0991107000
1518.2180000000	-45.0970568000
1518.2200000000	-45.0956669000
1518.2220000000	-45.0968663000
1518.2240000000	-45.0994195000
1518.2260000000	-45.0999261000
1518.2280000000	-45.0996613000
1518.2300000000	-45.1014443000
1518.2320000000	-45.1047325000
1518.2340000000	-45.1085605000
1518.2360000000	-45.1120085000
1518.2380000000	-45.1167980000
1518.2400000000	-45.1238135000
1518.2420000000	-45.1298736000
1518.2440000000	-45.1337625000
1518.2460000000	-45.1371372000
1518.2480000000	-45.1401130000
1518.2500000000	-45.1430201000
1518.2520000000	-45.1464139000
1518.2540000000	-45.1497188000
1518.2560000000	-45.1529677000
1518.2580000000	-45.1576430000
1518.2600000000	-45.1631873000
1518.2620000000	-45.1652956000
1518.2640000000	-45.1623854000
1518.2660000000	-45.1603299000
1518.2680000000	-45.1650859000
1518.2700000000	-45.1743695000
1518.2720000000	-45.1816064000
1518.2740000000	-45.1839057000
1518.2760000000	-45.1839073000
1518.2780000000	-45.1873744000
1518.2800000000	-45.1931025000
1518.2820000000	-45.1961857000
1518.2840000000	-45.1972114000
1518.2860000000	-45.1976035000
1518.2880000000	-45.1987221000
1518.2900000000	-45.2000503000
1518.2920000000	-45.2002172000
1518.2940000000	-45.1994931000
1518.2960000000	-45.1985738000
1518.2980000000	-45.1990203000
1518.3000000000	-45.2015889000
1518.3020000000	-45.2056723000
1518.3040000000	-45.2100846000
1518.3060000000	-45.2116434000
1518.3080000000	-45.2080515000
1518.3100000000	-45.2040183000
1518.3120000000	-45.2048714000
1518.3140000000	-45.2098754000
1518.3160000000	-45.2160216000
1518.3180000000	-45.2198082000
1518.3200000000	-45.2188408000
1518.3220000000	-45.2163183000
1518.3240000000	-45.2167387000
1518.3260000000	-45.2185266000
1518.3280000000	-45.2186955000
1518.3300000000	-45.2169160000
1518.3320000000	-45.2159906000
1518.3340000000	-45.2179032000
1518.3360000000	-45.2211399000
1518.3380000000	-45.2246119000
1518.3400000000	-45.2275006000
1518.3420000000	-45.2297891000
1518.3440000000	-45.2335901000
1518.3460000000	-45.2404364000
1518.3480000000	-45.2490003000
1518.3500000000	-45.2570131000
1518.3520000000	-45.2630337000
1518.3540000000	-45.2668770000
1518.3560000000	-45.2693386000
1518.3580000000	-45.2723500000
1518.3600000000	-45.2791029000
1518.3620000000	-45.2888986000
1518.3640000000	-45.2978501000
1518.3660000000	-45.3041489000
1518.3680000000	-45.3076110000
1518.3700000000	-45.3104476000
1518.3720000000	-45.3169719000
1518.3740000000	-45.3273653000
1518.3760000000	-45.3374088000
1518.3780000000	-45.3450415000
1518.3800000000	-45.3522024000
1518.3820000000	-45.3587958000
1518.3840000000	-45.3630893000
1518.3860000000	-45.3672111000
1518.3880000000	-45.3734976000
1518.3900000000	-45.3801685000
1518.3920000000	-45.3839452000
1518.3940000000	-45.3854950000
1518.3960000000	-45.3872835000
1518.3980000000	-45.3892785000
1518.4000000000	-45.3919902000
1518.4020000000	-45.3954827000
1518.4040000000	-45.3983932000
1518.4060000000	-45.3990797000
1518.4080000000	-45.3981438000
1518.4100000000	-45.3972464000
1518.4120000000	-45.3956743000
1518.4140000000	-45.3936476000
1518.4160000000	-45.3944584000
1518.4180000000	-45.3997641000
1518.4200000000	-45.4043631000
1518.4220000000	-45.4048137000
1518.4240000000	-45.4036169000
1518.4260000000	-45.4045419000
1518.4280000000	-45.4075444000
1518.4300000000	-45.4088394000
1518.4320000000	-45.4070966000
1518.4340000000	-45.4045809000
1518.4360000000	-45.4022294000
1518.4380000000	-45.3978579000
1518.4400000000	-45.3922567000
1518.4420000000	-45.3874990000
1518.4440000000	-45.3831885000
1518.4460000000	-45.3813937000
1518.4480000000	-45.3843002000
1518.4500000000	-45.3885635000
1518.4520000000	-45.3898288000
1518.4540000000	-45.3877893000
1518.4560000000	-45.3838685000
1518.4580000000	-45.3808458000
1518.4600000000	-45.3811534000
1518.4620000000	-45.3848235000
1518.4640000000	-45.3909562000
1518.4660000000	-45.3944250000
1518.4680000000	-45.3919254000
1518.4700000000	-45.3868831000
1518.4720000000	-45.3845292000
1518.4740000000	-45.3856823000
1518.4760000000	-45.3873783000
1518.4780000000	-45.3869476000
1518.4800000000	-45.3847645000
1518.4820000000	-45.3838456000
1518.4840000000	-45.3857691000
1518.4860000000	-45.3906712000
1518.4880000000	-45.3958300000
1518.4900000000	-45.3987045000
1518.4920000000	-45.4001503000
1518.4940000000	-45.4021970000
1518.4960000000	-45.4050750000
1518.4980000000	-45.4066066000
1518.5000000000	-45.4053597000
1518.5020000000	-45.4026890000
1518.5040000000	-45.4019561000
1518.5060000000	-45.4050799000
1518.5080000000	-45.4101321000
1518.5100000000	-45.4132351000
1518.5120000000	-45.4136863000
1518.5140000000	-45.4146322000
1518.5160000000	-45.4149218000
1518.5180000000	-45.4128323000
1518.5200000000	-45.4133442000
1518.5220000000	-45.4180115000
1518.5240000000	-45.4223777000
1518.5260000000	-45.4244062000
1518.5280000000	-45.4239793000
1518.5300000000	-45.4203281000
1518.5320000000	-45.4141108000
1518.5340000000	-45.4088619000
1518.5360000000	-45.4069830000
1518.5380000000	-45.4079403000
1518.5400000000	-45.4096593000
1518.5420000000	-45.4090628000
1518.5440000000	-45.4052096000
1518.5460000000	-45.4005385000
1518.5480000000	-45.3972264000
1518.5500000000	-45.3945339000
1518.5520000000	-45.3918969000
1518.5540000000	-45.3902790000
1518.5560000000	-45.3908518000
1518.5580000000	-45.3943167000
1518.5600000000	-45.3963642000
1518.5620000000	-45.3937092000
1518.5640000000	-45.3888102000
1518.5660000000	-45.3862199000
1518.5680000000	-45.3877303000
1518.5700000000	-45.3891460000
1518.5720000000	-45.3852179000
1518.5740000000	-45.3754046000
1518.5760000000	-45.3658080000
1518.5780000000	-45.3616864000
1518.5800000000	-45.3611934000
1518.5820000000	-45.3616205000
1518.5840000000	-45.3642119000
1518.5860000000	-45.3684765000
1518.5880000000	-45.3705921000
1518.5900000000	-45.3694887000
1518.5920000000	-45.3683609000
1518.5940000000	-45.3685243000
1518.5960000000	-45.3690147000
1518.5980000000	-45.3701467000
1518.6000000000	-45.3715915000
1518.6020000000	-45.3731502000
1518.6040000000	-45.3745612000
1518.6060000000	-45.3763689000
1518.6080000000	-45.3780926000
1518.6100000000	-45.3807163000
1518.6120000000	-45.3866284000
1518.6140000000	-45.3925531000
1518.6160000000	-45.3946819000
1518.6180000000	-45.3938675000
1518.6200000000	-45.3926524000
1518.6220000000	-45.3929885000
1518.6240000000	-45.3954294000
1518.6260000000	-45.3978248000
1518.6280000000	-45.3974032000
1518.6300000000	-45.3945287000
1518.6320000000	-45.3928879000
1518.6340000000	-45.3950014000
1518.6360000000	-45.4005610000
1518.6380000000	-45.4070178000
1518.6400000000	-45.4115825000
1518.6420000000	-45.4142023000
1518.6440000000	-45.4157921000
1518.6460000000	-45.4149746000
1518.6480000000	-45.4111623000
1518.6500000000	-45.4055703000
1518.6520000000	-45.3997548000
1518.6540000000	-45.3949303000
1518.6560000000	-45.3924944000
1518.6580000000	-45.3909057000
1518.6600000000	-45.3871497000
1518.6620000000	-45.3822819000
1518.6640000000	-45.3780956000
1518.6660000000	-45.3771563000
1518.6680000000	-45.3779961000
1518.6700000000	-45.3766370000
1518.6720000000	-45.3731064000
1518.6740000000	-45.3697583000
1518.6760000000	-45.3679087000
1518.6780000000	-45.3668245000
1518.6800000000	-45.3659216000
1518.6820000000	-45.3639596000
1518.6840000000	-45.3594549000
1518.6860000000	-45.3529535000
1518.6880000000	-45.3465951000
1518.6900000000	-45.3405324000
1518.6920000000	-45.3343028000
1518.6940000000	-45.3285407000
1518.6960000000	-45.3233037000
1518.6980000000	-45.3193992000
1518.7000000000	-45.3182268000
1518.7020000000	-45.3192500000
1518.7040000000	-45.3188083000
1518.7060000000	-45.3139101000
1518.7080000000	-45.3058190000
1518.7100000000	-45.2992295000
1518.7120000000	-45.2967950000
1518.7140000000	-45.2954148000
1518.7160000000	-45.2925257000
1518.7180000000	-45.2892444000
1518.7200000000	-45.2843437000
1518.7220000000	-45.2781275000
1518.7240000000	-45.2734928000
1518.7260000000	-45.2697559000
1518.7280000000	-45.2666262000
1518.7300000000	-45.2659292000
1518.7320000000	-45.2676059000
1518.7340000000	-45.2683409000
1518.7360000000	-45.2655027000
1518.7380000000	-45.2597306000
1518.7400000000	-45.2547719000
1518.7420000000	-45.2547883000
1518.7440000000	-45.2594805000
1518.7460000000	-45.2632943000
1518.7480000000	-45.2631449000
1518.7500000000	-45.2594460000
1518.7520000000	-45.2535893000
1518.7540000000	-45.2502314000
1518.7560000000	-45.2499186000
1518.7580000000	-45.2471557000
1518.7600000000	-45.2394234000
1518.7620000000	-45.2301831000
1518.7640000000	-45.2240029000
1518.7660000000	-45.2203688000
1518.7680000000	-45.2165197000
1518.7700000000	-45.2130387000
1518.7720000000	-45.2114422000
1518.7740000000	-45.2113827000
1518.7760000000	-45.2117006000
1518.7780000000	-45.2114383000
1518.7800000000	-45.2099069000
1518.7820000000	-45.2061970000
1518.7840000000	-45.2003137000
1518.7860000000	-45.1945985000
1518.7880000000	-45.1913502000
1518.7900000000	-45.1897786000
1518.7920000000	-45.1864553000
1518.7940000000	-45.1801563000
1518.7960000000	-45.1731594000
1518.7980000000	-45.1681918000
1518.8000000000	-45.1675406000
1518.8020000000	-45.1689153000
1518.8040000000	-45.1677013000
1518.8060000000	-45.1629378000
1518.8080000000	-45.1588366000
1518.8100000000	-45.1583179000
1518.8120000000	-45.1584923000
1518.8140000000	-45.1555222000
1518.8160000000	-45.1488314000
1518.8180000000	-45.1407173000
1518.8200000000	-45.1338048000
1518.8220000000	-45.1294669000
1518.8240000000	-45.1264608000
1518.8260000000	-45.1238711000
1518.8280000000	-45.1234470000
1518.8300000000	-45.1267340000
1518.8320000000	-45.1313024000
1518.8340000000	-45.1318725000
1518.8360000000	-45.1258894000
1518.8380000000	-45.1161159000
1518.8400000000	-45.1082455000
1518.8420000000	-45.1057890000
1518.8440000000	-45.1076227000
1518.8460000000	-45.1095135000
1518.8480000000	-45.1081687000
1518.8500000000	-45.1062529000
1518.8520000000	-45.1092404000
1518.8540000000	-45.1164403000
1518.8560000000	-45.1218934000
1518.8580000000	-45.1236028000
1518.8600000000	-45.1225435000
1518.8620000000	-45.1204492000
1518.8640000000	-45.1182404000
1518.8660000000	-45.1147291000
1518.8680000000	-45.1108920000
1518.8700000000	-45.1087880000
1518.8720000000	-45.1090949000
1518.8740000000	-45.1108694000
1518.8760000000	-45.1110176000
1518.8780000000	-45.1076329000
1518.8800000000	-45.1024601000
1518.8820000000	-45.0977630000
1518.8840000000	-45.0940297000
1518.8860000000	-45.0903419000
1518.8880000000	-45.0860656000
1518.8900000000	-45.0813898000
1518.8920000000	-45.0759659000
1518.8940000000	-45.0698770000
1518.8960000000	-45.0656339000
1518.8980000000	-45.0643245000
1518.9000000000	-45.0623184000
1518.9020000000	-45.0557521000
1518.9040000000	-45.0473219000
1518.9060000000	-45.0420529000
1518.9080000000	-45.0415943000
1518.9100000000	-45.0441561000
1518.9120000000	-45.0438962000
1518.9140000000	-45.0370845000
1518.9160000000	-45.0270763000
1518.9180000000	-45.0195486000
1518.9200000000	-45.0161352000
1518.9220000000	-45.0128652000
1518.9240000000	-45.0071138000
1518.9260000000	-45.0011066000
1518.9280000000	-44.9973112000
1518.9300000000	-44.9957211000
1518.9320000000	-44.9940868000
1518.9340000000	-44.9903937000
1518.9360000000	-44.9848312000
1518.9380000000	-44.9805336000
1518.9400000000	-44.9793132000
1518.9420000000	-44.9788916000
1518.9440000000	-44.9770707000
1518.9460000000	-44.9745924000
1518.9480000000	-44.9712692000
1518.9500000000	-44.9685551000
1518.9520000000	-44.9683636000
1518.9540000000	-44.9665199000
1518.9560000000	-44.9611355000
1518.9580000000	-44.9548246000
1518.9600000000	-44.9526387000
1518.9620000000	-44.9562400000
1518.9640000000	-44.9600596000
1518.9660000000	-44.9607359000
1518.9680000000	-44.9598997000
1518.9700000000	-44.9593300000
1518.9720000000	-44.9594998000
1518.9740000000	-44.9602473000
1518.9760000000	-44.9597364000
1518.9780000000	-44.9567713000
1518.9800000000	-44.9529135000
1518.9820000000	-44.9510353000
1518.9840000000	-44.9509736000
1518.9860000000	-44.9485313000
1518.9880000000	-44.9424956000
1518.9900000000	-44.9362891000
1518.9920000000	-44.9335028000
1518.9940000000	-44.9334600000
1518.9960000000	-44.9328735000
1518.9980000000	-44.9309135000
1519.0000000000	-44.9261767000
1519.0020000000	-44.9205840000
1519.0040000000	-44.9173744000
1519.0060000000	-44.9148574000
1519.0080000000	-44.9104072000
1519.0100000000	-44.9036027000
1519.0120000000	-44.8972323000
1519.0140000000	-44.8932730000
1519.0160000000	-44.8913352000
1519.0180000000	-44.8907398000
1519.0200000000	-44.8910292000
1519.0220000000	-44.8920135000
1519.0240000000	-44.8927870000
1519.0260000000	-44.8911534000
1519.0280000000	-44.8856334000
1519.0300000000	-44.8774325000
1519.0320000000	-44.8705368000
1519.0340000000	-44.8687215000
1519.0360000000	-44.8707682000
1519.0380000000	-44.8725600000
1519.0400000000	-44.8705805000
1519.0420000000	-44.8640036000
1519.0440000000	-44.8556545000
1519.0460000000	-44.8497247000
1519.0480000000	-44.8480956000
1519.0500000000	-44.8459372000
1519.0520000000	-44.8377285000
1519.0540000000	-44.8265224000
1519.0560000000	-44.8194889000
1519.0580000000	-44.8192244000
1519.0600000000	-44.8236459000
1519.0620000000	-44.8278461000
1519.0640000000	-44.8297866000
1519.0660000000	-44.8321658000
1519.0680000000	-44.8363219000
1519.0700000000	-44.8410556000
1519.0720000000	-44.8436111000
1519.0740000000	-44.8423322000
1519.0760000000	-44.8396835000
1519.0780000000	-44.8403900000
1519.0800000000	-44.8461175000
1519.0820000000	-44.8542092000
1519.0840000000	-44.8624404000
1519.0860000000	-44.8704573000
1519.0880000000	-44.8777196000
1519.0900000000	-44.8848295000
1519.0920000000	-44.8930493000
1519.0940000000	-44.9007821000
1519.0960000000	-44.9048822000
1519.0980000000	-44.9066838000
1519.1000000000	-44.9104870000
1519.1020000000	-44.9176979000
1519.1040000000	-44.9247637000
1519.1060000000	-44.9271661000
1519.1080000000	-44.9256570000
1519.1100000000	-44.9244249000
1519.1120000000	-44.9267205000
1519.1140000000	-44.9322856000
1519.1160000000	-44.9378314000
1519.1180000000	-44.9396265000
1519.1200000000	-44.9382500000
1519.1220000000	-44.9376142000
1519.1240000000	-44.9389220000
1519.1260000000	-44.9410305000
1519.1280000000	-44.9415717000
1519.1300000000	-44.9396590000
1519.1320000000	-44.9374305000
1519.1340000000	-44.9367844000
1519.1360000000	-44.9376683000
1519.1380000000	-44.9385727000
1519.1400000000	-44.9376900000
1519.1420000000	-44.9339092000
1519.1440000000	-44.9280633000
1519.1460000000	-44.9214489000
1519.1480000000	-44.9160177000
1519.1500000000	-44.9138242000
1519.1520000000	-44.9129177000
1519.1540000000	-44.9123414000
1519.1560000000	-44.9123321000
1519.1580000000	-44.9109153000
1519.1600000000	-44.9078184000
1519.1620000000	-44.9039819000
1519.1640000000	-44.9014165000
1519.1660000000	-44.9030139000
1519.1680000000	-44.9065767000
1519.1700000000	-44.9070882000
1519.1720000000	-44.9041574000
1519.1740000000	-44.9014995000
1519.1760000000	-44.9017223000
1519.1780000000	-44.9032567000
1519.1800000000	-44.9036926000
1519.1820000000	-44.9026841000
1519.1840000000	-44.9012544000
1519.1860000000	-44.9018615000
1519.1880000000	-44.9054287000
1519.1900000000	-44.9094989000
1519.1920000000	-44.9118209000
1519.1940000000	-44.9136180000
1519.1960000000	-44.9175249000
1519.1980000000	-44.9219195000
1519.2000000000	-44.9231205000
1519.2020000000	-44.9217355000
1519.2040000000	-44.9206340000
1519.2060000000	-44.9209519000
1519.2080000000	-44.9228122000
1519.2100000000	-44.9248879000
1519.2120000000	-44.9248157000
1519.2140000000	-44.9239167000
1519.2160000000	-44.9238495000
1519.2180000000	-44.9230950000
1519.2200000000	-44.9213209000
1519.2220000000	-44.9193847000
1519.2240000000	-44.9174709000
1519.2260000000	-44.9155497000
1519.2280000000	-44.9143160000
1519.2300000000	-44.9137150000
1519.2320000000	-44.9121323000
1519.2340000000	-44.9084666000
1519.2360000000	-44.9035529000
1519.2380000000	-44.8992563000
1519.2400000000	-44.8969537000
1519.2420000000	-44.8958883000
1519.2440000000	-44.8942623000
1519.2460000000	-44.8922597000
1519.2480000000	-44.8902263000
1519.2500000000	-44.8896398000
1519.2520000000	-44.8890183000
1519.2540000000	-44.8874523000
1519.2560000000	-44.8864432000
1519.2580000000	-44.8831133000
1519.2600000000	-44.8770347000
1519.2620000000	-44.8701469000
1519.2640000000	-44.8632217000
1519.2660000000	-44.8562842000
1519.2680000000	-44.8499640000
1519.2700000000	-44.8445795000
1519.2720000000	-44.8388029000
1519.2740000000	-44.8334610000
1519.2760000000	-44.8298956000
1519.2780000000	-44.8254976000
1519.2800000000	-44.8182200000
1519.2820000000	-44.8106121000
1519.2840000000	-44.8052665000
1519.2860000000	-44.8017142000
1519.2880000000	-44.7989862000
1519.2900000000	-44.7963776000
1519.2920000000	-44.7929160000
1519.2940000000	-44.7913171000
1519.2960000000	-44.7947646000
1519.2980000000	-44.7986508000
1519.3000000000	-44.7985616000
1519.3020000000	-44.7968463000
1519.3040000000	-44.7967052000
1519.3060000000	-44.8002877000
1519.3080000000	-44.8061475000
1519.3100000000	-44.8079440000
1519.3120000000	-44.8051227000
1519.3140000000	-44.8036726000
1519.3160000000	-44.8066191000
1519.3180000000	-44.8132924000
1519.3200000000	-44.8200138000
1519.3220000000	-44.8237413000
1519.3240000000	-44.8255355000
1519.3260000000	-44.8279354000
1519.3280000000	-44.8319976000
1519.3300000000	-44.8366178000
1519.3320000000	-44.8405523000
1519.3340000000	-44.8438569000
1519.3360000000	-44.8466731000
1519.3380000000	-44.8484217000
1519.3400000000	-44.8490920000
1519.3420000000	-44.8501465000
1519.3440000000	-44.8522921000
1519.3460000000	-44.8559440000
1519.3480000000	-44.8595917000
1519.3500000000	-44.8600116000
1519.3520000000	-44.8579304000
1519.3540000000	-44.8556066000
1519.3560000000	-44.8529894000
1519.3580000000	-44.8520405000
1519.3600000000	-44.8531170000
1519.3620000000	-44.8531208000
1519.3640000000	-44.8499727000
1519.3660000000	-44.8428921000
1519.3680000000	-44.8357749000
1519.3700000000	-44.8328768000
1519.3720000000	-44.8341443000
1519.3740000000	-44.8362396000
1519.3760000000	-44.8352192000
1519.3780000000	-44.8314482000
1519.3800000000	-44.8277342000
1519.3820000000	-44.8241914000
1519.3840000000	-44.8200143000
1519.3860000000	-44.8152422000
1519.3880000000	-44.8107585000
1519.3900000000	-44.8087868000
1519.3920000000	-44.8087074000
1519.3940000000	-44.8074287000
1519.3960000000	-44.8032271000
1519.3980000000	-44.7978534000
1519.4000000000	-44.7961483000
1519.4020000000	-44.7982387000
1519.4040000000	-44.8001403000
1519.4060000000	-44.8012603000
1519.4080000000	-44.8026384000
1519.4100000000	-44.8044501000
1519.4120000000	-44.8062555000
1519.4140000000	-44.8083575000
1519.4160000000	-44.8116324000
1519.4180000000	-44.8152652000
1519.4200000000	-44.8177715000
1519.4220000000	-44.8196308000
1519.4240000000	-44.8223570000
1519.4260000000	-44.8258076000
1519.4280000000	-44.8291530000
1519.4300000000	-44.8327672000
1519.4320000000	-44.8374258000
1519.4340000000	-44.8432448000
1519.4360000000	-44.8507286000
1519.4380000000	-44.8600034000
1519.4400000000	-44.8687366000
