# Wavelength [nm]	Power [dBm]
1534.6980000000	-100.0000000000
1534.7000000000	-100.0000000000
1534.7020000000	-100.0000000000
1534.7040000000	-100.0000000000
1534.7060000000	-100.0000000000
1534.7080000000	-100.0000000000
1534.7100000000	-100.0000000000
1534.7120000000	-100.0000000000
1534.7140000000	-91.9361120000
1534.7160000000	-87.4152679000
1534.7180000000	-85.4737622000
1534.7200000000	-84.3449511000
1534.7220000000	-83.5914919000
1534.7240000000	-82.7050581000
1534.7260000000	-82.0559932000
1534.7280000000	-81.5914337000
1534.7300000000	-81.0022688000
1534.7320000000	-80.3161338000
1534.7340000000	-79.2508564000
1534.7360000000	-78.4778538000
1534.7380000000	-78.4928597000
1534.7400000000	-78.8167543000
1534.7420000000	-78.8588758000
1534.7440000000	-78.9482963000
1534.7460000000	-78.9768105000
1534.7480000000	-78.7662736000
1534.7500000000	-78.3853687000
1534.7520000000	-78.3076721000
1534.7540000000	-78.6789363000
1534.7560000000	-79.1430489000
1534.7580000000	-79.9096474000
1534.7600000000	-81.3325492000
1534.7620000000	-83.1189271000
1534.7640000000	-83.8688996000
1534.7660000000	-84.1411879000
1534.7680000000	-84.3901757000
1534.7700000000	-85.5742189000
1534.7720000000	-88.0042877000
1534.7740000000	-87.6591345000
1534.7760000000	-85.5754436000
1534.7780000000	-84.9218369000
1534.7800000000	-85.9994149000
1534.7820000000	-88.1610644000
1534.7840000000	-89.9227135000
1534.7860000000	-94.9802144000
1534.7880000000	-91.6895774000
1534.7900000000	-89.7173358000
1534.7920000000	-89.9886893000
1534.7940000000	-89.9057216000
1534.7960000000	-89.2830351000
1534.7980000000	-86.8440181000
1534.8000000000	-85.0584942000
1534.8020000000	-84.9107808000
1534.8040000000	-85.7795056000
1534.8060000000	-85.8793745000
1534.8080000000	-83.9155275000
1534.8100000000	-82.3203998000
1534.8120000000	-81.9443280000
1534.8140000000	-82.5592777000
1534.8160000000	-82.0736169000
1534.8180000000	-81.2309502000
1534.8200000000	-81.2215807000
1534.8220000000	-82.2493965000
1534.8240000000	-84.5243970000
1534.8260000000	-88.4924877000
1534.8280000000	-92.2532784000
1534.8300000000	-87.1488147000
1534.8320000000	-84.2966264000
1534.8340000000	-86.1663915000
1534.8360000000	-91.8542928000
1534.8380000000	-100.0000000000
1534.8400000000	-100.0000000000
1534.8420000000	-100.0000000000
1534.8440000000	-100.0000000000
1534.8460000000	-100.0000000000
1534.8480000000	-100.0000000000
1534.8500000000	-100.0000000000
1534.8520000000	-100.0000000000
1534.8540000000	-100.0000000000
1534.8560000000	-100.0000000000
1534.8580000000	-100.0000000000
1534.8600000000	-100.0000000000
1534.8620000000	-100.0000000000
1534.8640000000	-100.0000000000
1534.8660000000	-100.0000000000
1534.8680000000	-100.0000000000
1534.8700000000	-100.0000000000
1534.8720000000	-100.0000000000
1534.8740000000	-100.0000000000
1534.8760000000	-100.0000000000
1534.8780000000	-100.0000000000
1534.8800000000	-100.0000000000
1534.8820000000	-100.0000000000
1534.8840000000	-100.0000000000
1534.8860000000	-100.0000000000
1534.8880000000	-100.0000000000
1534.8900000000	-100.0000000000
1534.8920000000	-100.0000000000
1534.8940000000	-100.0000000000
1534.8960000000	-100.0000000000
1534.8980000000	-100.0000000000
1534.9000000000	-100.0000000000
1534.9020000000	-100.0000000000
1534.9040000000	-91.8857295000
1534.9060000000	-85.3236038000
1534.9080000000	-84.1011145000
1534.9100000000	-83.4647876000
1534.9120000000	-82.8104979000
1534.9140000000	-82.9792653000
1534.9160000000	-83.2593140000
1534.9180000000	-83.2921619000
1534.9200000000	-83.9372096000
1534.9220000000	-84.7795891000
1534.9240000000	-84.0790406000
1534.9260000000	-83.4724006000
1534.9280000000	-83.5861732000
1534.9300000000	-84.0233946000
1534.9320000000	-83.7914854000
1534.9340000000	-82.6821408000
1534.9360000000	-82.2585836000
1534.9380000000	-82.4273900000
1534.9400000000	-82.2961621000
1534.9420000000	-82.0206038000
1534.9440000000	-82.2767142000
1534.9460000000	-83.6210914000
1534.9480000000	-86.1677954000
1534.9500000000	-92.8397817000
1534.9520000000	-100.0000000000
1534.9540000000	-100.0000000000
1534.9560000000	-100.0000000000
1534.9580000000	-100.0000000000
1534.9600000000	-100.0000000000
1534.9620000000	-100.0000000000
1534.9640000000	-100.0000000000
1534.9660000000	-100.0000000000
1534.9680000000	-93.7079009000
1534.9700000000	-87.5334347000
1534.9720000000	-83.9637615000
1534.9740000000	-83.5485312000
1534.9760000000	-84.3371082000
1534.9780000000	-84.8936865000
1534.9800000000	-85.2316688000
1534.9820000000	-86.7975633000
1534.9840000000	-90.4811789000
1534.9860000000	-100.0000000000
1534.9880000000	-100.0000000000
1534.9900000000	-100.0000000000
1534.9920000000	-100.0000000000
1534.9940000000	-100.0000000000
1534.9960000000	-100.0000000000
1534.9980000000	-88.4308073000
1535.0000000000	-84.8713132000
1535.0020000000	-83.5088012000
1535.0040000000	-83.3914261000
1535.0060000000	-83.3516663000
1535.0080000000	-82.4648933000
1535.0100000000	-82.4695992000
1535.0120000000	-83.5116983000
1535.0140000000	-84.9449420000
1535.0160000000	-85.6449996000
1535.0180000000	-85.1581858000
1535.0200000000	-85.2515841000
1535.0220000000	-87.1691466000
1535.0240000000	-100.0000000000
1535.0260000000	-100.0000000000
1535.0280000000	-92.8608048000
1535.0300000000	-88.8191233000
1535.0320000000	-86.7887753000
1535.0340000000	-86.7105020000
1535.0360000000	-87.1848102000
1535.0380000000	-88.9294416000
1535.0400000000	-86.8981311000
1535.0420000000	-85.3476463000
1535.0440000000	-86.2287438000
1535.0460000000	-87.2776651000
1535.0480000000	-93.2196350000
1535.0500000000	-100.0000000000
1535.0520000000	-100.0000000000
1535.0540000000	-100.0000000000
1535.0560000000	-100.0000000000
1535.0580000000	-100.0000000000
1535.0600000000	-100.0000000000
1535.0620000000	-100.0000000000
1535.0640000000	-100.0000000000
1535.0660000000	-100.0000000000
1535.0680000000	-100.0000000000
1535.0700000000	-100.0000000000
1535.0720000000	-100.0000000000
1535.0740000000	-100.0000000000
1535.0760000000	-100.0000000000
1535.0780000000	-100.0000000000
1535.0800000000	-100.0000000000
1535.0820000000	-100.0000000000
1535.0840000000	-100.0000000000
1535.0860000000	-100.0000000000
1535.0880000000	-100.0000000000
1535.0900000000	-100.0000000000
1535.0920000000	-100.0000000000
1535.0940000000	-100.0000000000
1535.0960000000	-100.0000000000
1535.0980000000	-100.0000000000
1535.1000000000	-100.0000000000
1535.1020000000	-100.0000000000
1535.1040000000	-100.0000000000
1535.1060000000	-100.0000000000
1535.1080000000	-100.0000000000
1535.1100000000	-100.0000000000
1535.1120000000	-100.0000000000
1535.1140000000	-100.0000000000
1535.1160000000	-100.0000000000
1535.1180000000	-100.0000000000
1535.1200000000	-100.0000000000
1535.1220000000	-100.0000000000
1535.1240000000	-100.0000000000
1535.1260000000	-100.0000000000
1535.1280000000	-100.0000000000
1535.1300000000	-100.0000000000
1535.1320000000	-100.0000000000
1535.1340000000	-100.0000000000
1535.1360000000	-100.0000000000
1535.1380000000	-100.0000000000
1535.1400000000	-100.0000000000
1535.1420000000	-100.0000000000
1535.1440000000	-100.0000000000
1535.1460000000	-100.0000000000
1535.1480000000	-100.0000000000
1535.1500000000	-87.0970007000
1535.1520000000	-87.8713853000
1535.1540000000	-89.8738637000
1535.1560000000	-88.6394276000
1535.1580000000	-86.0106248000
1535.1600000000	-85.5668454000
1535.1620000000	-87.6749329000
1535.1640000000	-91.6294739000
1535.1660000000	-100.0000000000
1535.1680000000	-100.0000000000
1535.1700000000	-100.0000000000
1535.1720000000	-100.0000000000
1535.1740000000	-100.0000000000
1535.1760000000	-100.0000000000
1535.1780000000	-100.0000000000
1535.1800000000	-100.0000000000
1535.1820000000	-100.0000000000
1535.1840000000	-100.0000000000
1535.1860000000	-100.0000000000
1535.1880000000	-100.0000000000
1535.1900000000	-100.0000000000
1535.1920000000	-100.0000000000
1535.1940000000	-100.0000000000
1535.1960000000	-100.0000000000
1535.1980000000	-100.0000000000
1535.2000000000	-100.0000000000
1535.2020000000	-100.0000000000
1535.2040000000	-100.0000000000
1535.2060000000	-100.0000000000
1535.2080000000	-100.0000000000
1535.2100000000	-100.0000000000
1535.2120000000	-98.0274084000
1535.2140000000	-88.8643101000
1535.2160000000	-86.3647950000
1535.2180000000	-84.6562512000
1535.2200000000	-82.7861144000
1535.2220000000	-81.7207971000
1535.2240000000	-81.5299803000
1535.2260000000	-81.0301855000
1535.2280000000	-79.9621375000
1535.2300000000	-79.3090578000
1535.2320000000	-79.4002848000
1535.2340000000	-79.7612971000
1535.2360000000	-79.8605411000
1535.2380000000	-80.0902236000
1535.2400000000	-80.6177808000
1535.2420000000	-81.0661163000
1535.2440000000	-81.2537938000
1535.2460000000	-81.1814361000
1535.2480000000	-81.8637033000
1535.2500000000	-83.6490355000
1535.2520000000	-86.3032024000
1535.2540000000	-100.0000000000
1535.2560000000	-100.0000000000
1535.2580000000	-100.0000000000
1535.2600000000	-100.0000000000
1535.2620000000	-100.0000000000
1535.2640000000	-100.0000000000
1535.2660000000	-100.0000000000
1535.2680000000	-100.0000000000
1535.2700000000	-100.0000000000
1535.2720000000	-100.0000000000
1535.2740000000	-100.0000000000
1535.2760000000	-100.0000000000
1535.2780000000	-100.0000000000
1535.2800000000	-100.0000000000
1535.2820000000	-100.0000000000
1535.2840000000	-100.0000000000
1535.2860000000	-100.0000000000
1535.2880000000	-100.0000000000
1535.2900000000	-100.0000000000
1535.2920000000	-99.1566555000
1535.2940000000	-100.0000000000
1535.2960000000	-100.0000000000
1535.2980000000	-100.0000000000
1535.3000000000	-100.0000000000
1535.3020000000	-100.0000000000
1535.3040000000	-89.2371386000
1535.3060000000	-86.5276227000
1535.3080000000	-91.2509141000
1535.3100000000	-100.0000000000
1535.3120000000	-100.0000000000
1535.3140000000	-100.0000000000
1535.3160000000	-97.2621469000
1535.3180000000	-97.5418645000
1535.3200000000	-100.0000000000
1535.3220000000	-100.0000000000
1535.3240000000	-100.0000000000
1535.3260000000	-100.0000000000
1535.3280000000	-100.0000000000
1535.3300000000	-91.4418854000
1535.3320000000	-89.2961762000
1535.3340000000	-89.4549478000
1535.3360000000	-100.0000000000
1535.3380000000	-100.0000000000
1535.3400000000	-100.0000000000
1535.3420000000	-100.0000000000
1535.3440000000	-100.0000000000
1535.3460000000	-100.0000000000
1535.3480000000	-93.5675634000
1535.3500000000	-89.1963910000
1535.3520000000	-90.1218711000
1535.3540000000	-97.1254261000
1535.3560000000	-100.0000000000
1535.3580000000	-100.0000000000
1535.3600000000	-100.0000000000
1535.3620000000	-100.0000000000
1535.3640000000	-100.0000000000
1535.3660000000	-100.0000000000
1535.3680000000	-100.0000000000
1535.3700000000	-100.0000000000
1535.3720000000	-100.0000000000
1535.3740000000	-100.0000000000
1535.3760000000	-100.0000000000
1535.3780000000	-100.0000000000
1535.3800000000	-100.0000000000
1535.3820000000	-100.0000000000
1535.3840000000	-100.0000000000
1535.3860000000	-100.0000000000
1535.3880000000	-100.0000000000
1535.3900000000	-100.0000000000
1535.3920000000	-100.0000000000
1535.3940000000	-100.0000000000
1535.3960000000	-100.0000000000
1535.3980000000	-100.0000000000
1535.4000000000	-100.0000000000
1535.4020000000	-100.0000000000
1535.4040000000	-100.0000000000
1535.4060000000	-100.0000000000
1535.4080000000	-100.0000000000
1535.4100000000	-100.0000000000
1535.4120000000	-100.0000000000
1535.4140000000	-100.0000000000
1535.4160000000	-100.0000000000
1535.4180000000	-100.0000000000
1535.4200000000	-95.8699515000
1535.4220000000	-89.0901521000
1535.4240000000	-86.5848795000
1535.4260000000	-84.4543458000
1535.4280000000	-82.9144012000
1535.4300000000	-82.4000270000
1535.4320000000	-83.2710278000
1535.4340000000	-84.7224137000
1535.4360000000	-84.2255694000
1535.4380000000	-83.2265244000
1535.4400000000	-82.7584016000
1535.4420000000	-82.2387773000
1535.4440000000	-82.3738313000
1535.4460000000	-82.8579678000
1535.4480000000	-82.6290331000
1535.4500000000	-82.7883272000
1535.4520000000	-82.8390120000
1535.4540000000	-82.3731847000
1535.4560000000	-82.5590257000
1535.4580000000	-84.7266539000
1535.4600000000	-87.3070936000
1535.4620000000	-87.4551957000
1535.4640000000	-86.8059453000
1535.4660000000	-86.9984854000
1535.4680000000	-87.4928199000
1535.4700000000	-86.6195992000
1535.4720000000	-87.6643789000
1535.4740000000	-100.0000000000
1535.4760000000	-100.0000000000
1535.4780000000	-100.0000000000
1535.4800000000	-100.0000000000
1535.4820000000	-100.0000000000
1535.4840000000	-100.0000000000
1535.4860000000	-100.0000000000
1535.4880000000	-100.0000000000
1535.4900000000	-100.0000000000
1535.4920000000	-100.0000000000
1535.4940000000	-100.0000000000
1535.4960000000	-100.0000000000
1535.4980000000	-100.0000000000
1535.5000000000	-100.0000000000
1535.5020000000	-100.0000000000
1535.5040000000	-100.0000000000
1535.5060000000	-100.0000000000
1535.5080000000	-86.1957590000
1535.5100000000	-83.9852605000
1535.5120000000	-83.1074644000
1535.5140000000	-82.2985726000
1535.5160000000	-82.0081312000
1535.5180000000	-82.8334878000
1535.5200000000	-84.4301756000
1535.5220000000	-84.5666203000
1535.5240000000	-83.2345600000
1535.5260000000	-82.6563172000
1535.5280000000	-82.4278224000
1535.5300000000	-81.9473248000
1535.5320000000	-81.6276861000
1535.5340000000	-81.3258079000
1535.5360000000	-80.8898616000
1535.5380000000	-81.0202537000
1535.5400000000	-81.6041257000
1535.5420000000	-81.9233049000
1535.5440000000	-81.6442530000
1535.5460000000	-82.0835294000
1535.5480000000	-83.4343326000
1535.5500000000	-84.2666099000
1535.5520000000	-85.2704608000
1535.5540000000	-87.6351749000
1535.5560000000	-98.3634332000
1535.5580000000	-100.0000000000
1535.5600000000	-100.0000000000
1535.5620000000	-100.0000000000
1535.5640000000	-100.0000000000
1535.5660000000	-100.0000000000
1535.5680000000	-100.0000000000
1535.5700000000	-100.0000000000
1535.5720000000	-100.0000000000
1535.5740000000	-100.0000000000
1535.5760000000	-100.0000000000
1535.5780000000	-100.0000000000
1535.5800000000	-100.0000000000
1535.5820000000	-100.0000000000
1535.5840000000	-100.0000000000
1535.5860000000	-100.0000000000
1535.5880000000	-100.0000000000
1535.5900000000	-100.0000000000
1535.5920000000	-100.0000000000
1535.5940000000	-100.0000000000
1535.5960000000	-100.0000000000
1535.5980000000	-100.0000000000
1535.6000000000	-100.0000000000
1535.6020000000	-100.0000000000
1535.6040000000	-100.0000000000
1535.6060000000	-100.0000000000
1535.6080000000	-100.0000000000
1535.6100000000	-100.0000000000
1535.6120000000	-100.0000000000
1535.6140000000	-100.0000000000
1535.6160000000	-100.0000000000
1535.6180000000	-100.0000000000
1535.6200000000	-100.0000000000
1535.6220000000	-100.0000000000
1535.6240000000	-100.0000000000
1535.6260000000	-100.0000000000
1535.6280000000	-100.0000000000
1535.6300000000	-100.0000000000
1535.6320000000	-100.0000000000
1535.6340000000	-100.0000000000
1535.6360000000	-100.0000000000
1535.6380000000	-100.0000000000
1535.6400000000	-100.0000000000
1535.6420000000	-100.0000000000
1535.6440000000	-100.0000000000
1535.6460000000	-100.0000000000
1535.6480000000	-100.0000000000
1535.6500000000	-100.0000000000
1535.6520000000	-100.0000000000
1535.6540000000	-100.0000000000
1535.6560000000	-100.0000000000
1535.6580000000	-100.0000000000
1535.6600000000	-100.0000000000
1535.6620000000	-100.0000000000
1535.6640000000	-100.0000000000
1535.6660000000	-100.0000000000
1535.6680000000	-100.0000000000
1535.6700000000	-100.0000000000
1535.6720000000	-100.0000000000
1535.6740000000	-100.0000000000
1535.6760000000	-100.0000000000
1535.6780000000	-100.0000000000
1535.6800000000	-100.0000000000
1535.6820000000	-100.0000000000
1535.6840000000	-100.0000000000
1535.6860000000	-100.0000000000
1535.6880000000	-100.0000000000
1535.6900000000	-100.0000000000
1535.6920000000	-100.0000000000
1535.6940000000	-100.0000000000
1535.6960000000	-100.0000000000
1535.6980000000	-100.0000000000
1535.7000000000	-100.0000000000
1535.7020000000	-100.0000000000
1535.7040000000	-100.0000000000
1535.7060000000	-100.0000000000
1535.7080000000	-100.0000000000
1535.7100000000	-100.0000000000
1535.7120000000	-100.0000000000
1535.7140000000	-100.0000000000
1535.7160000000	-100.0000000000
1535.7180000000	-100.0000000000
1535.7200000000	-100.0000000000
1535.7220000000	-100.0000000000
1535.7240000000	-100.0000000000
1535.7260000000	-100.0000000000
1535.7280000000	-100.0000000000
1535.7300000000	-100.0000000000
1535.7320000000	-100.0000000000
1535.7340000000	-100.0000000000
1535.7360000000	-100.0000000000
1535.7380000000	-100.0000000000
1535.7400000000	-100.0000000000
1535.7420000000	-100.0000000000
1535.7440000000	-100.0000000000
1535.7460000000	-100.0000000000
1535.7480000000	-100.0000000000
1535.7500000000	-100.0000000000
1535.7520000000	-100.0000000000
1535.7540000000	-100.0000000000
1535.7560000000	-100.0000000000
1535.7580000000	-100.0000000000
1535.7600000000	-100.0000000000
1535.7620000000	-100.0000000000
1535.7640000000	-100.0000000000
1535.7660000000	-100.0000000000
1535.7680000000	-100.0000000000
1535.7700000000	-100.0000000000
1535.7720000000	-87.8655901000
1535.7740000000	-85.7692479000
1535.7760000000	-88.0264735000
1535.7780000000	-92.1578671000
1535.7800000000	-90.3944637000
1535.7820000000	-88.6524098000
1535.7840000000	-86.2519889000
1535.7860000000	-85.4417838000
1535.7880000000	-85.3585775000
1535.7900000000	-84.7398113000
1535.7920000000	-83.8906756000
1535.7940000000	-84.4985311000
1535.7960000000	-85.8333895000
1535.7980000000	-85.8154198000
1535.8000000000	-85.6931859000
1535.8020000000	-86.3918022000
1535.8040000000	-88.0034013000
1535.8060000000	-91.6235109000
1535.8080000000	-100.0000000000
1535.8100000000	-100.0000000000
1535.8120000000	-100.0000000000
1535.8140000000	-100.0000000000
1535.8160000000	-100.0000000000
1535.8180000000	-100.0000000000
1535.8200000000	-100.0000000000
1535.8220000000	-100.0000000000
1535.8240000000	-100.0000000000
1535.8260000000	-100.0000000000
1535.8280000000	-100.0000000000
1535.8300000000	-93.6920186000
1535.8320000000	-86.6771511000
1535.8340000000	-88.0443931000
1535.8360000000	-100.0000000000
1535.8380000000	-100.0000000000
1535.8400000000	-100.0000000000
1535.8420000000	-100.0000000000
1535.8440000000	-100.0000000000
1535.8460000000	-100.0000000000
1535.8480000000	-100.0000000000
1535.8500000000	-100.0000000000
1535.8520000000	-100.0000000000
1535.8540000000	-100.0000000000
1535.8560000000	-100.0000000000
1535.8580000000	-100.0000000000
1535.8600000000	-100.0000000000
1535.8620000000	-91.9831863000
1535.8640000000	-100.0000000000
1535.8660000000	-100.0000000000
1535.8680000000	-100.0000000000
1535.8700000000	-100.0000000000
1535.8720000000	-100.0000000000
1535.8740000000	-100.0000000000
1535.8760000000	-100.0000000000
1535.8780000000	-100.0000000000
1535.8800000000	-100.0000000000
1535.8820000000	-100.0000000000
1535.8840000000	-100.0000000000
1535.8860000000	-100.0000000000
1535.8880000000	-100.0000000000
1535.8900000000	-100.0000000000
1535.8920000000	-100.0000000000
1535.8940000000	-100.0000000000
1535.8960000000	-86.8564935000
1535.8980000000	-85.4459004000
1535.9000000000	-85.5969058000
1535.9020000000	-84.2190167000
1535.9040000000	-82.9386390000
1535.9060000000	-82.5534468000
1535.9080000000	-82.8118350000
1535.9100000000	-84.3883720000
1535.9120000000	-88.8520898000
1535.9140000000	-100.0000000000
1535.9160000000	-100.0000000000
1535.9180000000	-100.0000000000
1535.9200000000	-100.0000000000
1535.9220000000	-100.0000000000
1535.9240000000	-100.0000000000
1535.9260000000	-100.0000000000
1535.9280000000	-100.0000000000
1535.9300000000	-100.0000000000
1535.9320000000	-100.0000000000
1535.9340000000	-100.0000000000
1535.9360000000	-100.0000000000
1535.9380000000	-100.0000000000
1535.9400000000	-100.0000000000
1535.9420000000	-100.0000000000
1535.9440000000	-100.0000000000
1535.9460000000	-100.0000000000
1535.9480000000	-100.0000000000
1535.9500000000	-100.0000000000
1535.9520000000	-100.0000000000
1535.9540000000	-100.0000000000
1535.9560000000	-100.0000000000
1535.9580000000	-100.0000000000
1535.9600000000	-100.0000000000
1535.9620000000	-100.0000000000
1535.9640000000	-100.0000000000
1535.9660000000	-100.0000000000
1535.9680000000	-100.0000000000
1535.9700000000	-100.0000000000
1535.9720000000	-100.0000000000
1535.9740000000	-100.0000000000
1535.9760000000	-100.0000000000
1535.9780000000	-100.0000000000
1535.9800000000	-100.0000000000
1535.9820000000	-100.0000000000
1535.9840000000	-100.0000000000
1535.9860000000	-100.0000000000
1535.9880000000	-100.0000000000
1535.9900000000	-100.0000000000
1535.9920000000	-100.0000000000
1535.9940000000	-100.0000000000
1535.9960000000	-100.0000000000
1535.9980000000	-100.0000000000
1536.0000000000	-100.0000000000
1536.0020000000	-100.0000000000
1536.0040000000	-100.0000000000
1536.0060000000	-100.0000000000
1536.0080000000	-100.0000000000
1536.0100000000	-100.0000000000
1536.0120000000	-100.0000000000
1536.0140000000	-100.0000000000
1536.0160000000	-100.0000000000
1536.0180000000	-100.0000000000
1536.0200000000	-100.0000000000
1536.0220000000	-94.1640262000
1536.0240000000	-90.4692522000
1536.0260000000	-94.6705180000
1536.0280000000	-89.6967474000
1536.0300000000	-86.7759019000
1536.0320000000	-86.8216609000
1536.0340000000	-88.1488551000
1536.0360000000	-88.9071165000
1536.0380000000	-88.3682313000
1536.0400000000	-86.1255837000
1536.0420000000	-84.6700508000
1536.0440000000	-84.6948974000
1536.0460000000	-85.8782728000
1536.0480000000	-90.1004492000
1536.0500000000	-93.0886689000
1536.0520000000	-88.6451585000
1536.0540000000	-86.3308305000
1536.0560000000	-85.4849907000
1536.0580000000	-85.4035729000
1536.0600000000	-83.6931327000
1536.0620000000	-82.7839441000
1536.0640000000	-84.1044460000
1536.0660000000	-87.9555741000
1536.0680000000	-91.9844353000
1536.0700000000	-100.0000000000
1536.0720000000	-100.0000000000
1536.0740000000	-100.0000000000
1536.0760000000	-100.0000000000
1536.0780000000	-100.0000000000
1536.0800000000	-100.0000000000
1536.0820000000	-100.0000000000
1536.0840000000	-100.0000000000
1536.0860000000	-100.0000000000
1536.0880000000	-100.0000000000
1536.0900000000	-100.0000000000
1536.0920000000	-100.0000000000
1536.0940000000	-100.0000000000
1536.0960000000	-100.0000000000
1536.0980000000	-100.0000000000
1536.1000000000	-100.0000000000
1536.1020000000	-100.0000000000
1536.1040000000	-100.0000000000
1536.1060000000	-100.0000000000
1536.1080000000	-100.0000000000
1536.1100000000	-100.0000000000
1536.1120000000	-100.0000000000
1536.1140000000	-100.0000000000
1536.1160000000	-100.0000000000
1536.1180000000	-100.0000000000
1536.1200000000	-100.0000000000
1536.1220000000	-100.0000000000
1536.1240000000	-94.3498403000
1536.1260000000	-87.5553949000
1536.1280000000	-84.1892922000
1536.1300000000	-84.1466118000
1536.1320000000	-84.6419856000
1536.1340000000	-84.5081788000
1536.1360000000	-84.0313006000
1536.1380000000	-82.5184796000
1536.1400000000	-82.3569502000
1536.1420000000	-83.3563606000
1536.1440000000	-85.0065325000
1536.1460000000	-85.9039424000
1536.1480000000	-88.1238589000
1536.1500000000	-92.0273061000
1536.1520000000	-89.5575851000
1536.1540000000	-89.2597257000
1536.1560000000	-89.7534123000
1536.1580000000	-97.0311873000
1536.1600000000	-100.0000000000
1536.1620000000	-100.0000000000
1536.1640000000	-100.0000000000
1536.1660000000	-100.0000000000
1536.1680000000	-100.0000000000
1536.1700000000	-100.0000000000
1536.1720000000	-100.0000000000
1536.1740000000	-100.0000000000
1536.1760000000	-100.0000000000
1536.1780000000	-100.0000000000
1536.1800000000	-100.0000000000
1536.1820000000	-100.0000000000
1536.1840000000	-100.0000000000
1536.1860000000	-100.0000000000
1536.1880000000	-100.0000000000
1536.1900000000	-100.0000000000
1536.1920000000	-100.0000000000
1536.1940000000	-100.0000000000
1536.1960000000	-100.0000000000
1536.1980000000	-100.0000000000
1536.2000000000	-100.0000000000
1536.2020000000	-100.0000000000
1536.2040000000	-100.0000000000
1536.2060000000	-100.0000000000
1536.2080000000	-100.0000000000
1536.2100000000	-100.0000000000
1536.2120000000	-100.0000000000
1536.2140000000	-100.0000000000
1536.2160000000	-100.0000000000
1536.2180000000	-100.0000000000
1536.2200000000	-100.0000000000
1536.2220000000	-100.0000000000
1536.2240000000	-100.0000000000
1536.2260000000	-100.0000000000
1536.2280000000	-100.0000000000
1536.2300000000	-100.0000000000
1536.2320000000	-100.0000000000
1536.2340000000	-100.0000000000
1536.2360000000	-100.0000000000
1536.2380000000	-100.0000000000
1536.2400000000	-100.0000000000
1536.2420000000	-100.0000000000
1536.2440000000	-100.0000000000
1536.2460000000	-100.0000000000
1536.2480000000	-100.0000000000
1536.2500000000	-100.0000000000
1536.2520000000	-100.0000000000
1536.2540000000	-100.0000000000
1536.2560000000	-100.0000000000
1536.2580000000	-100.0000000000
1536.2600000000	-100.0000000000
1536.2620000000	-100.0000000000
1536.2640000000	-100.0000000000
1536.2660000000	-100.0000000000
1536.2680000000	-100.0000000000
1536.2700000000	-100.0000000000
1536.2720000000	-100.0000000000
1536.2740000000	-100.0000000000
1536.2760000000	-100.0000000000
1536.2780000000	-100.0000000000
1536.2800000000	-100.0000000000
1536.2820000000	-100.0000000000
1536.2840000000	-100.0000000000
1536.2860000000	-100.0000000000
1536.2880000000	-100.0000000000
1536.2900000000	-100.0000000000
1536.2920000000	-100.0000000000
1536.2940000000	-100.0000000000
1536.2960000000	-100.0000000000
1536.2980000000	-100.0000000000
1536.3000000000	-100.0000000000
1536.3020000000	-100.0000000000
1536.3040000000	-100.0000000000
1536.3060000000	-100.0000000000
1536.3080000000	-100.0000000000
1536.3100000000	-100.0000000000
1536.3120000000	-100.0000000000
1536.3140000000	-100.0000000000
1536.3160000000	-100.0000000000
1536.3180000000	-100.0000000000
1536.3200000000	-100.0000000000
1536.3220000000	-100.0000000000
1536.3240000000	-100.0000000000
1536.3260000000	-100.0000000000
1536.3280000000	-100.0000000000
1536.3300000000	-100.0000000000
1536.3320000000	-100.0000000000
1536.3340000000	-100.0000000000
1536.3360000000	-100.0000000000
1536.3380000000	-100.0000000000
1536.3400000000	-100.0000000000
1536.3420000000	-100.0000000000
1536.3440000000	-100.0000000000
1536.3460000000	-100.0000000000
1536.3480000000	-100.0000000000
1536.3500000000	-100.0000000000
1536.3520000000	-100.0000000000
1536.3540000000	-100.0000000000
1536.3560000000	-100.0000000000
1536.3580000000	-100.0000000000
1536.3600000000	-100.0000000000
1536.3620000000	-100.0000000000
1536.3640000000	-100.0000000000
1536.3660000000	-100.0000000000
1536.3680000000	-100.0000000000
1536.3700000000	-100.0000000000
1536.3720000000	-100.0000000000
1536.3740000000	-100.0000000000
1536.3760000000	-100.0000000000
1536.3780000000	-100.0000000000
1536.3800000000	-100.0000000000
1536.3820000000	-100.0000000000
1536.3840000000	-100.0000000000
1536.3860000000	-100.0000000000
1536.3880000000	-97.2776208000
1536.3900000000	-100.0000000000
1536.3920000000	-100.0000000000
1536.3940000000	-100.0000000000
1536.3960000000	-100.0000000000
1536.3980000000	-100.0000000000
1536.4000000000	-100.0000000000
1536.4020000000	-100.0000000000
1536.4040000000	-100.0000000000
1536.4060000000	-100.0000000000
1536.4080000000	-100.0000000000
1536.4100000000	-100.0000000000
1536.4120000000	-100.0000000000
1536.4140000000	-100.0000000000
1536.4160000000	-100.0000000000
1536.4180000000	-100.0000000000
1536.4200000000	-100.0000000000
1536.4220000000	-100.0000000000
1536.4240000000	-100.0000000000
1536.4260000000	-100.0000000000
1536.4280000000	-100.0000000000
1536.4300000000	-100.0000000000
1536.4320000000	-100.0000000000
1536.4340000000	-100.0000000000
1536.4360000000	-100.0000000000
1536.4380000000	-100.0000000000
1536.4400000000	-100.0000000000
1536.4420000000	-100.0000000000
